run_id,fuel_type_requested,site_id,site_name,brand_name,address_line1,suburb,postcode,state,latitude,longitude,driveway_service,is_closed_now,is_closed_all_day_tomorrow,manned,membership_required,operates_24_7,product_short_name,price_today,price_tomorrow,delta_abs
20260327T174521Z,DSL,1302,CGL Fuel,CGL,3 Bandicoot Dr,KUNUNURRA,6743,WA,-15.783391,128.732259,None,False,False,False,False,True,DSL,199.5,199.5,0.0
20260327T174521Z,DSL,428,BP Port Hedland,BP,90 Anderson St,PORT HEDLAND,6721,WA,-20.312154,118.587326,Full,False,True,True,False,False,DSL,290.0,,
20260327T174521Z,DSL,760,BP Jurien Bay,BP,110 Bashford St,JURIEN BAY,6516,WA,-30.303589,115.040542,Full,False,False,True,False,False,DSL,291.0,291.0,0.0
20260327T174521Z,DSL,2280,Vibe Oakford Truckstop,VIB,1780 Thomas Rd,OAKFORD,6121,WA,-32.209305,115.952279,None,False,False,True,False,True,DSL,294.9,306.5,11.6
20260327T174521Z,DSL,2342,Burk Cannington,BUR,1510 Albany Hwy,BECKENHAM,6107,WA,-32.027183,115.950013,None,False,False,True,False,False,DSL,295.3,299.3,4.0
20260327T174521Z,DSL,2293,Burk Oakford,BUR,1526 Thomas Rd,OAKFORD,6121,WA,-32.205041,115.926114,None,False,False,True,False,True,DSL,295.3,299.3,4.0
20260327T174521Z,DSL,1855,Atlas Fuel Ascot,ATL,472 Great Eastern Hwy,ASCOT,6104,WA,-31.925213,115.951987,None,False,True,True,False,False,DSL,296.9,,
20260327T174521Z,DSL,2327,Atlas Fuel Forrestdale,ATL,12 Antsey Rd,FORRESTDALE,6112,WA,-32.147176,115.937714,None,False,True,True,False,False,DSL,296.9,,
20260327T174521Z,DSL,2081,Burk Landsdale,BUR,274 Gnangara Rd,LANDSDALE,6065,WA,-31.79903,115.847126,None,False,False,True,False,True,DSL,297.2,305.3,8.1
20260327T174521Z,DSL,1399,Liberty Beckenham,LIB,63 William St,BECKENHAM,6107,WA,-32.022054,115.954779,None,False,False,True,False,True,DSL,297.3,293.3,-4.0
20260327T174521Z,DSL,2164,Atlas Fuel Wanneroo,ATL,951 Wanneroo Rd,WANNEROO,6065,WA,-31.752615,115.803432,None,False,True,True,False,False,DSL,298.9,,
20260327T174521Z,DSL,2073,Vibe Neerabup,VIB,1 Pinnacle Dr,NEERABUP,6031,WA,-31.686965,115.783501,None,False,False,True,False,True,DSL,299.2,309.3,10.1
20260327T174521Z,DSL,1953,Burk Alkimos,BUR,12 Longstaff Ave,ALKIMOS,6038,WA,-31.628239,115.69118,None,False,False,True,False,False,DSL,299.3,307.3,8.0
20260327T174521Z,DSL,2059,Burk Bassendean,BUR,309 Guildford Rd,BASSENDEAN,6054,WA,-31.901105,115.959118,None,False,False,True,False,True,DSL,299.3,305.3,6.0
20260327T174521Z,DSL,2129,Burk Broadwater,BUR,545 Bussell Hwy,BROADWATER,6280,WA,-33.659722,115.279282,None,False,False,True,False,False,DSL,299.3,309.3,10.0
20260327T174521Z,DSL,2014,Burk Camillo,BUR,Cnr Westfield Rd & Ypres Rd,CAMILLO,6111,WA,-32.118652,116.002556,None,False,False,True,False,True,DSL,299.3,305.3,6.0
20260327T174521Z,DSL,2088,Burk Malaga,BUR,1 Harlond Ave,MALAGA,6090,WA,-31.855778,115.891559,None,False,False,True,False,True,DSL,299.3,305.3,6.0
